smiles,mwt,logp_rdkit,qed,sascore,hba(NO),hbd(NHOH),plogp,cycle_score,heavy_atom_count,source
CCC1=C(C2=CC=CC=C2)NC2=CC=C(C)C=C21,235.136099544,4.076300000000003,0.66200558695942,1.889964538417949,0,1,1.505510330200195,0,18,gcpn_old_pt_filtered
CCC1=C(C2=CC=CC=C2C)C2=CC=C(C)C=C2O1,250.135765196,5.279040000000005,0.6028250892853952,2.1035797127552858,1,0,1.845572590827942,0,19,gcpn_new_pt_filtered
CCC1=C(C2=CC=CC=C2C)C=C2CCCCC2=C1,250.172150704,5.575900000000004,0.6950312188821447,1.984633279188854,0,0,3.068394422531128,0,19,gcpn_old_pt_filtered
CCC1=C(C2=CC=CC=C2C2=C(C)C=CC=C2)C(C)=CC=C1,286.172150704,6.199840000000005,0.537450061262049,1.7928090714724725,0,0,4.248230934143066,0,22,gcpn_new_pt_filtered
CCC1=C(C2=CC=CC=C2SCC2=CC=CC=C2)C=CC=C1,304.12857164,6.208300000000005,0.5050022390730022,1.774678860145336,1,0,3.634495735168457,0,22,gcpn_new_pt_filtered
CCC1=C(C2CC2)C=CC(C2=CC=CC=C2)=C1C,236.15650064,5.1018200000000045,0.6950175512164768,1.9730036612860324,0,0,2.657883644104004,0,18,gcpn_new_pt_filtered
CCC1=C(C=C2C3=CC=CC=C4C=CC=CC=C3C=C(O)N2C4)C=CC(C)=CC=C1,393.209264484,6.839200000000006,0.555075643683471,6.2486858569732,2,1,6.186399459838867,-5,30,gcpn_new_pt_filtered
CCC1=C(C=C2C=CC=C2)C=CC=C1,182.109550448,3.758400000000002,0.6529555713523566,2.5307800228403554,0,0,1.0522221326828003,0,14,gcpn_new_pt_filtered
CCC1=C(C=C2C=CC=C2C)C=C(C)C=C1,210.140850576,4.456920000000004,0.6758655008210632,2.6835361676560243,0,0,1.9229670763015747,0,16,gcpn_new_pt_filtered
CCC1=C(C=C2C=CC=C2C)C=C2C(C)CCCN21,253.183049736,4.722400000000005,0.709924538853618,3.8943238093156713,1,0,2.6853296756744385,0,19,gcpn_old_pt_filtered
CCC1=C(C=CC(=O)C2=CC=CC=C2)C=CC=C1,236.120115132,3.9967000000000033,0.5755414060342428,1.7427719348676547,1,0,1.4285507202148438,0,18,gcpn_old_pt_filtered
CCC1=C(C=CC(CC)C(C)C)C=CN=C1,217.183049736,4.339400000000004,0.7146579223933435,3.206308189624335,1,0,1.4458647966384888,0,16,gcpn_new_pt_filtered
CCC1=C(C=CC2=C(C)N(C(C)C3CC(C)C3)C(C)=C2)C(C)=CC=C1,335.261300056,6.693300000000007,0.5690447670277813,3.275683718860707,1,0,5.169482231140137,0,25,gcpn_old_pt_filtered
CCC1=C(C=CC2=CC=C(C)C=CC3=CC=C(C)N=C23)C=CC=C1,313.183049736,6.1025000000000045,0.6746488220243837,2.988570596632158,1,0,4.677402019500732,-2,24,gcpn_old_pt_filtered
CCC1=C(C=CC2=CC=C(C)S2)C=CC=C1,228.097271512,4.909700000000003,0.7082723739520308,2.181474227856693,1,0,1.1869029998779297,0,16,gcpn_old_pt_filtered
CCC1=C(C=CC2=CC=CC=C2)C(=C2C=CC=C2CCC2=CC=CC=C2)C=C1,362.203450832,7.401800000000006,0.5019373122370572,2.9213476744124325,0,0,6.967270374298096,0,28,gcpn_new_pt_filtered
CCC1=C(C=CC2=CC=CC=C2)C2=CC=CC2=C1,232.125200512,4.737800000000003,0.6989862457699024,3.0476255856435834,0,0,2.7844021320343018,0,18,gcpn_old_pt_filtered
CCC1=C(C=CC2=CC=CC=C2)C=CC=C1,208.125200512,4.427600000000004,0.6549135737466427,1.686138000716582,0,0,1.705725908279419,0,16,gcpn_old_pt_filtered
CCC1=C(C=CC=C2C=C2)C=CC=C1,182.109550448,3.871400000000003,0.6673476983981979,2.421630201076754,0,0,1.0522221326828003,0,14,gcpn_old_pt_filtered
CCC1=C(CC(C)(C)C2=CC=C(C(C)(C)C)C=C2)C=CC=C1,294.23475096,6.066800000000006,0.6419885050532631,2.0961048956482955,0,0,4.517432689666748,0,22,gcpn_new_pt_filtered
CCC1=C(CC(C)C2=CC=C(C)C=C2)C(C)=CC=C1,252.187800768,5.2120400000000044,0.7002168601814139,2.372749111686256,0,0,3.109915971755981,0,19,gcpn_new_pt_filtered
CCC1=C(CC(CC)CC2=CC=CC=C2)C(C=CC2=CC=CC=C2)=CC=C1,354.23475096,7.656600000000006,0.3742292554732799,2.656894660800223,0,0,6.47287654876709,0,27,gcpn_old_pt_filtered
CCC1=C(CC)C(COC2=CC(C)=CC=C2)=CC=C1,254.167065324,4.698820000000004,0.7512314822171285,1.8696566358322109,1,0,1.8572070598602293,0,19,gcpn_new_pt_filtered
CCC1=C(CC)C2=C(S1)C(C(C)(C)C)C(C)C2,250.175521832,5.194800000000005,0.6769402648892852,4.0096990883754735,1,0,1.9556117057800293,0,17,gcpn_new_pt_filtered
CCC1=C(CC)C2=C3NC4=CC=CC=C4N3C1=CC=CC=C2,288.16264864,5.589200000000004,0.634177204524849,3.838536626948725,1,1,2.8311421871185303,-3,22,gcpn_new_pt_filtered
CCC1=C(CC)N(C2=CC=CC(C)=C2)C(C)=C1,227.167399672,4.218940000000004,0.7395950956985904,2.222479347798004,1,0,1.5970604419708252,0,17,gcpn_new_pt_filtered
CCC1=C(CC23CC=CC2C3)C=C(C(C)(C)C)C=C1C,268.219100896,5.363620000000005,0.647007457662678,3.9057421480802006,0,0,3.774430513381958,0,20,gcpn_new_pt_filtered
CCC1=C(CC2=C(C)C(C)=CC=C2)C=CC=C1C,238.172150704,4.7650600000000045,0.7225717323526124,2.001501272145761,0,0,2.623851776123047,0,18,gcpn_new_pt_filtered
CCC1=C(CC2=CC(C)=CC=C2C)C(C)=CC(C)=C1,252.187800768,5.821900000000005,0.7148357599796382,2.047407819264162,0,0,3.067638874053955,0,19,gcpn_old_pt_filtered
CCC1=C(CC2=CC=CC=C2)C2=NN1C1=CC=CC(C)=C1CC2,302.178298704,5.328600000000004,0.6994836856163302,3.566944144917202,2,0,3.8025267124176025,-2,23,gcpn_old_pt_filtered
CCC1=C(CC2=CC=CC=C2C)C=C(C)C=C1C,238.172150704,5.431800000000004,0.7225717323526123,1.9680434259919155,0,0,2.6327199935913086,0,18,gcpn_old_pt_filtered
CCC1=C(CCC(C)C(C)C(C)C)C(C)=CC=C1,246.23475096,5.418220000000005,0.628592252331628,3.0640102402191385,0,0,2.954983949661255,0,18,gcpn_new_pt_filtered
CCC1=C(CCC2=C(C)CCCCCC2)C(C)=CC=C1C,284.250401024,6.469140000000007,0.5557922109642462,2.66504023060166,0,0,4.147470951080322,-2,21,gcpn_new_pt_filtered
CCC1=C(CCC2=CC=CC=C2)C(C)=CC=C1C,238.172150704,4.6510400000000045,0.7269590811520665,1.8564679146796976,0,0,2.632719755172729,0,18,gcpn_new_pt_filtered
CCC1=C(Cl)C(CC(CC)C(C)CC)=CC=C1,252.16447848,5.517200000000005,0.6256433628664386,3.0980144061012247,0,0,2.116677045822144,0,17,gcpn_new_pt_filtered
CCC1=C(Cl)C=CC(C2=CC=CC=C2)=C1,216.070578096,4.569400000000004,0.690059733246497,1.457728467641127,0,0,0.9220772385597228,0,15,gcpn_new_pt_filtered
CCC1=C(N2C3=CC=CC=C3C3=CC=CC=C32)C(C)=CC=C1C,299.167399672,5.962940000000005,0.4299630975377946,2.092006206540267,1,0,4.048600196838379,0,23,gcpn_new_pt_filtered
CCC1=C(N2CCCC2)C=C(C)C(C)=C1,203.167399672,3.4660400000000022,0.7111532655755776,1.9413737781445768,1,0,0.8883031010627747,0,15,gcpn_new_pt_filtered
CCC1=C(NC2=CC=CC=C2)C=CC=C1,197.12044948,3.992600000000002,0.7840052534299429,1.395106895027693,1,1,0.636572003364563,0,15,gcpn_new_pt_filtered
CCC1=C(NC2=CC=CC=C2)C=CC=C1C,211.136099544,3.7661000000000033,0.797697989828802,1.7229046626393014,1,1,1.105006456375122,0,16,gcpn_old_pt_filtered
CCC1=C(OC)C(CC2=CC(C)=CC=C2)=C(C)C(C)=C1,268.182715388,5.405900000000004,0.7755324107662782,2.1272170541326982,1,0,2.283616781234741,0,20,gcpn_old_pt_filtered
CCC1=C(OCC(C)C2=CC=CC=C2)C=CC2=CC3=CC=CC=C3C=C21,340.182715388,6.737900000000006,0.3656031577340528,2.543742074553061,1,0,4.763998985290527,0,26,gcpn_new_pt_filtered
CCC1=C(OCCCC(C)(C)C)C=CC=C1C,234.198365452,4.762520000000005,0.6672182580134851,2.115678621974336,1,0,1.268498182296753,0,17,gcpn_new_pt_filtered
CCC1=C2C(=C(C)O1)C=CCCCC1(C)CCCC2C1,272.214015516,5.8913000000000055,0.609718235680646,5.246311733631643,1,0,2.618311643600464,-6,20,gcpn_old_pt_filtered
CCC1=C2C(=CC(=CC(C)C)C3=CC=CC=C3)CCCC2C=C1,304.219100896,6.624100000000006,0.5782653121095616,3.702147738998088,0,0,4.992701053619385,0,23,gcpn_old_pt_filtered
CCC1=C2C(=CC(C)=C1)CC13C4C15CCC43C2(C)C5,250.172150704,4.789400000000004,0.7014467190578592,6.6115719053123,0,0,3.3666088581085205,-1,19,gcpn_old_pt_filtered
CCC1=C2C(=CC=C1)C1=CC=CC(=C1)C1=C3C=CC=C(C)C3=CC=C21,320.15650064,6.304500000000004,0.3109897331008288,2.780678979803236,0,0,5.453066825866699,-3,25,gcpn_old_pt_filtered
CCC1=C2C(=CC=C1)C1=CC=CC=C1C2=C1C=CC=C1,256.125200512,5.048000000000003,0.5640364733169867,2.5344018449351147,0,0,3.47315526008606,0,20,gcpn_old_pt_filtered
CCC1=C2C(=CC=C1)C=CC2=CC1=CC=CC=C1C(C)(C)C,288.187800768,6.154100000000005,0.6247329174905022,2.5794337790229847,0,0,4.413656234741211,0,22,gcpn_old_pt_filtered
CCC1=C2C(=CC=C1)C=CC=C2C=CC12CC1C2C,248.15650064,5.071400000000004,0.7109404254930224,3.703480726388875,0,0,3.1519501209259038,0,19,gcpn_new_pt_filtered
CCC1=C2C(=CC=C1)C=CC=C2CC1(C)CCC2=CC=CC=C2C1,314.203450832,6.139900000000005,0.5444636433564652,2.9242244463379485,0,0,5.216395854949951,0,24,gcpn_new_pt_filtered
CCC1=C2C(=CC=C1)C=CN2CC(C)C,201.151749608,3.859700000000003,0.7103158955457283,2.1885507012215,1,0,0.7940487265586853,0,15,gcpn_new_pt_filtered
CCC1=C2C(=CC=C1)CCC1=C2C=CC=C1,208.125200512,4.405600000000003,0.6638114656451172,1.9083834998982496,0,0,1.7127056121826172,0,16,gcpn_old_pt_filtered
CCC1=C2C(=CC=C1C)C1=C(C)C(C)=C(C3=CC=CC=C3C)N2C2=CC=CC=C21,377.214349864,7.583940000000007,0.4446251675612501,3.8673681537597417,1,0,6.691616535186768,-1,29,gcpn_new_pt_filtered
CCC1=C2C(=CC=C1C)CC1=CC=CC=C12,208.125200512,4.405600000000003,0.5638103141128366,2.1363267362178977,0,0,1.7127054929733276,0,16,gcpn_old_pt_filtered
CCC1=C2C(=CC=N1)C=CC=CC2CC,199.136099544,3.720600000000003,0.7070364639072402,3.5797156172724707,1,0,0.9028368592262268,-1,15,gcpn_new_pt_filtered
CCC1=C2C(=CS34C5=CC(=C3CC(C)CC5)C=C24)C=C1,280.12857164,5.834000000000004,0.5662571356160301,6.612078912005931,0,0,3.1729016304016118,-1,20,gcpn_new_pt_filtered
CCC1=C2C(C)=C(C)C=CC=C(C=C3C=CC=C3C)N2C(C)=C1,303.1986998,6.005520000000005,0.6306419649145361,3.7214551575892183,1,0,4.368795871734619,-2,23,gcpn_new_pt_filtered
CCC1=C2C(C)=CC=C3C(=N1)C1=CC=CC2=C3C=C1,245.12044948,4.354000000000003,0.4263949461331531,4.01358049543237,1,0,2.5887279510498047,-3,19,gcpn_old_pt_filtered
CCC1=C2C(CC3CC4(C)CC35CC45)=CC=C(C)C2=CC(C)=C1C=CC1=CC=CC=C1C,420.281701152,8.660800000000002,0.3630319218503235,5.485533352903804,0,0,8.653260231018066,0,32,gcpn_old_pt_filtered
CCC1=C2C1=CC=C(C(C)C)C2C(C1=CC=CC(C)=C1)C(C)C,306.23475096,6.559900000000006,0.57507667617081,3.932896675113146,0,0,5.071099758148193,0,23,gcpn_old_pt_filtered
CCC1=C2C3(C)C(C(C)C)C1(CC)C23CC,218.203450832,4.805100000000004,0.5942586482263034,4.9360113384949065,0,0,2.443958282470703,0,16,gcpn_new_pt_filtered
CCC1=C2C3=CC(=C1C)C=CCC2CCO3,214.135765196,3.840420000000004,0.6898162326528453,4.590966869997162,1,0,0.7544708251953125,-4,16,gcpn_new_pt_filtered
CCC1=C2C3=CC(=C2N3CC2=CC=CC(C)=C2)C2(CC1)CC2,289.183049736,5.195520000000004,0.6246246249319211,4.362993686857086,1,0,3.854851722717285,-2,22,gcpn_new_pt_filtered
CCC1=C2C3=CC(=CC=CC4=CC=CC2C4=CC=C3)C=C1,270.140850576,5.294000000000004,0.6066988078723622,6.268507098072265,0,0,4.167421340942383,-7,21,gcpn_old_pt_filtered
CCC1=C2C3=CC4=CC2C(C)(C3)C4=CC=C1,208.125200512,4.095400000000003,0.6084041900476893,6.069982548993291,0,0,2.22662091255188,-3,16,gcpn_new_pt_filtered
CCC1=C2C3=CC=C(C=C3)C(=C1)C(=C1C=C1)C2=C1C=CC=C1,280.125200512,3.893600000000004,0.6341029868580691,4.0080286997289365,0,0,4.355119228363037,-2,22,gcpn_new_pt_filtered
CCC1=C2C3=CC=C(C=C3)C(C)CCC(C)CC2=CC=C1,278.203450832,5.9919000000000056,0.6005628832135155,4.093157089036748,0,0,4.017384052276611,-5,21,gcpn_new_pt_filtered
CCC1=C2C3=CC=C1C=CC(C)=CC1=CC=C(C=C3)N12,259.136099544,5.116520000000004,0.4468559860208467,3.828611425896112,1,0,2.720443725585937,-7,20,gcpn_new_pt_filtered
CCC1=C2C3=CC=C1C=CC=CC=C1C=CC=CC(=C12)C(CC)C(C)C(C)C3,368.250401024,7.736500000000007,0.5445445354935856,5.168559456263349,0,0,6.979866981506348,-13,28,gcpn_old_pt_filtered
CCC1=C2C3=CC=CC4=NC2(C=CC=C3)C=C4C=C1,245.12044948,4.004800000000003,0.6617104741297195,6.059491300158162,1,0,2.7808899879455566,-6,19,gcpn_old_pt_filtered
CCC1=C2C3=CC=CC=C(C)C4=C1C1=CC=CC=C3C=CC=CC=CC1=C(C)N24,375.1986998,7.583340000000007,0.3227986666608924,5.261836869524612,1,0,6.655820846557617,-11,29,gcpn_new_pt_filtered
CCC1=C2C3=CC=CC=C3CCCCC2=NN1C(C)C,268.193948768,4.7271000000000045,0.7796757730671243,2.530407293367146,2,0,2.6722967624664307,-2,20,gcpn_old_pt_filtered
CCC1=C2C3=CC=CC=C4C=CCC32CC2=CC1=CC=C42,270.140850576,5.272000000000004,0.6538494112774365,5.901019489318033,0,0,4.080094337463379,-6,21,gcpn_old_pt_filtered
CCC1=C2C3=CC=CC=CC(=C2C=C1)C=C3,206.109550448,2.637600000000001,0.6623614417295213,4.72182500206611,0,0,1.866362690925598,-3,16,gcpn_new_pt_filtered
CCC1=C2C3=CC=CC=CC=C(C=C1)C2=CC=C3,232.125200512,4.737800000000003,0.5461129792241459,3.0347695624215234,0,0,2.450788736343384,-6,18,gcpn_old_pt_filtered
CCC1=C2C=C(C(C)=C1C)C1CCCC3CC1(C2)C3,254.203450832,5.085840000000005,0.654877718094296,5.087548821410493,0,0,3.334402084350586,-1,19,gcpn_new_pt_filtered
CCC1=C2C=C(C)C(=C1)C1=CC=CC=C12,194.109550448,4.301620000000003,0.4235073888916856,2.5370591494891013,0,0,1.187496304512024,0,15,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=C(C)C3(CC2CC)CC13,228.187800768,5.0354000000000045,0.6211658049612367,5.808834356780031,0,0,2.748630285263061,-2,17,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=C1C1=CC=C(C3CC3)C1=C2,234.140850576,4.017020000000003,0.7360090958712321,3.805758882753077,0,0,2.718319892883301,-2,18,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=C3CCC2=C(CC(C)C)C=C31,252.187800768,5.194000000000005,0.6938102038942742,4.245159805841734,0,0,3.3132715225219727,-3,19,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=CC2=NC1CC(C)C,215.167399672,2.603620000000001,0.7347076095089233,3.453411686127831,1,0,1.3567452430725098,0,16,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=CC3=C(CC)C(=C1)C(=C2)O3,238.135765196,5.019220000000004,0.6106866126740153,3.802924638749991,1,0,1.4165387153625488,-3,18,gcpn_new_pt_filtered
CCC1=C2C=C(C)C=CC3=C(O1)C2=CC(C(C)(C)C)=C3,266.167065324,5.363400000000004,0.6427740709858811,4.233349227968582,1,0,2.4752047061920166,-4,20,gcpn_old_pt_filtered
CCC1=C2C=C(C=C1)CC1(CC)C(C)=CCC1(CC)CC2,282.23475096,6.515900000000006,0.607171847934008,4.991414865575015,0,0,4.187259674072266,-4,21,gcpn_old_pt_filtered
CCC1=C2C=C(C=C1C)CCC1CC3=C(C=CC=C3)CC21,276.187800768,5.821900000000005,0.6871415154767619,4.125535266541096,0,0,3.965275287628174,-3,21,gcpn_old_pt_filtered
CCC1=C2C=C(C=CC=CC2=C(C)C2=CC=CC=C2)N1,261.151749608,5.090800000000004,0.7745897738519969,3.801949469035107,0,1,2.5347790718078613,-3,20,gcpn_new_pt_filtered
CCC1=C2C=C3C4=CC(C)=CC=CC=C(CC4C)C2=C(C2CC2)NC3=C1C,355.22999992800004,6.969720000000006,0.6037926297483547,5.848217041672188,1,1,6.032515525817871,-4,27,gcpn_new_pt_filtered
CCC1=C2C=C3C=C1C(C)=C(C=CC=C3C)CC2,236.15650064,5.185800000000004,0.6474389514479731,4.804170177123137,0,0,2.8004345893859863,-6,18,gcpn_old_pt_filtered
CCC1=C2C=CC(=C1)CCC1=CC=CC2=C1,208.125200512,4.405600000000003,0.6638114656451171,3.758335709390885,0,0,1.7127056121826172,-5,16,gcpn_old_pt_filtered
CCC1=C2C=CC(=O)C2=CC=C1,158.07316494,2.458500000000001,0.6131861281326416,2.4155935976069323,1,0,-0.9771646857261658,0,12,gcpn_new_pt_filtered
CCC1=C2C=CC(C)=CC=C(CC2)C(C)=CC=C1,238.172150704,5.431800000000004,0.570961681227975,4.842282768152073,0,0,3.0215494632720947,-3,18,gcpn_new_pt_filtered
CCC1=C2C=CC(C)=CC=C3C=CC=C1CC3C2,236.15650064,5.041700000000004,0.5979046067701528,5.486685106119054,0,0,2.9977986812591557,-3,18,gcpn_new_pt_filtered
CCC1=C2C=CC(C3=CC=CC=C3)=CC(=C2)C=C1,232.125200512,4.816400000000003,0.6962507033053087,3.3567351313657285,0,0,2.6072757244110107,-1,18,gcpn_new_pt_filtered
CCC1=C2C=CC(C3=CC=CC=C3)=CC2=C(C(C)(C)C)N=C1,289.183049736,5.626200000000005,0.584024410994661,2.1800973025961863,1,0,3.747011661529541,0,22,gcpn_old_pt_filtered
CCC1=C2C=CC3=C1C=CC=CC=C2C(C)CC3C,250.172150704,5.358700000000004,0.6292185248794936,5.408998885956871,0,0,3.2221128940582275,-5,19,gcpn_new_pt_filtered
CCC1=C2C=CC3=CC=CC=C3C=C3CCC(=C1)C3=C2,258.140850576,5.272000000000004,0.6575596224470793,3.968875675322897,0,0,3.510901927947998,-6,20,gcpn_old_pt_filtered
CCC1=C2C=CC=C(C)C2=CC=C(CC(C)(C)C)C=C1,266.203450832,6.067900000000005,0.7497190330140272,3.368703487699129,0,0,3.724193572998047,-2,20,gcpn_old_pt_filtered
CCC1=C2C=CC=C(C)C=C3C=CC=C(C)C4=C5C=CC=CC=C1C4=C3N25,349.18304973600004,7.0919400000000055,0.3041036099516475,4.504086194584053,1,0,5.732547283172607,-4,27,gcpn_new_pt_filtered
CCC1=C2C=CC=C(C3(C)CC4CC(C)C(C)C3(C)C4)C2=CC=C1,320.250401024,6.752100000000007,0.5736808047755642,4.687176823685297,0,0,5.432383060455322,0,24,gcpn_new_pt_filtered
CCC1=C2C=CC=C(C3=CC=CC=C3)C(=C2)N1C1CC1,261.151749608,4.843900000000004,0.7444370213418079,3.528485543305666,1,0,2.9625632762908936,-1,20,gcpn_new_pt_filtered
CCC1=C2C=CC=C1C=C(C=CC1=CC=CC=C1)C=C2,258.140850576,5.372600000000005,0.6936991077575091,3.3915246252640348,0,0,3.4937782287597656,-3,20,gcpn_new_pt_filtered
CCC1=C2C=CC=C1CC(C1=CC=CC=C1)N2C1=CC=C(C)C=C1,313.183049736,5.992920000000005,0.5735528300585555,3.2818387111146228,1,0,4.50806188583374,-2,24,gcpn_new_pt_filtered
CCC1=C2C=CC=C1CC2(C)CCC1(C)CCC1,242.203450832,5.033200000000004,0.6941212724359358,4.178802388061575,0,0,2.9271035194396973,-1,18,gcpn_new_pt_filtered
CCC1=C2C=CC=C1CC2C1C2=CC=C(C)C(C)=C21,248.15650064,4.6510400000000045,0.7253318653741871,4.142810366850761,0,0,3.082768201828003,-1,19,gcpn_new_pt_filtered
CCC1=C2C=CC=C1CCC=CC1CC3=CC=CC=C3C3CC4=CC2=CC=C4C13,376.219100896,7.014200000000007,0.4005397740350173,5.304001831901903,0,0,7.30819034576416,-9,29,gcpn_new_pt_filtered
CCC1=C2C=CC=C2C=C1,130.07825032,2.759000000000001,0.5116617041146266,3.5323892605747176,0,0,-0.2332319766283035,0,10,gcpn_new_pt_filtered
CCC1=C2C=CC=C3C=CC4=CC=CC(=CC=C5C=CC4CC(=C5C(C)C)C32)C=C1,390.23475096,7.822700000000006,0.4506220566266328,6.490268449087432,0,0,7.981320381164551,-12,30,gcpn_old_pt_filtered
CCC1=C2C=CC=C3CC4CCCN4C(=C1)C3=C2,237.151749608,3.8812000000000033,0.71244384570655,4.219718608671155,1,0,2.176721572875977,-5,18,gcpn_old_pt_filtered
CCC1=C2C=CC=C3OC(=C1)C(=C2)C1=C3CCC1,236.120115132,4.481300000000003,0.681278495901075,4.298860709010784,1,0,1.5314688682556152,-5,18,gcpn_old_pt_filtered
CCC1=C2C=CC=CC(=C1)C=C2C1(C2=CC=CC=C2)CC1,272.15650064,5.518000000000004,0.7044221854136593,3.7429615746341742,0,0,3.9757330417633057,-2,21,gcpn_old_pt_filtered
CCC1=C2C=CC=CC(=C2)C(F)=C1,174.084478572,3.4281000000000024,0.6115110465350028,3.8244034831549705,0,0,0.0074091027490794,-1,13,gcpn_new_pt_filtered
CCC1=C2C=CC=CC(=CC3CC3)C3=C4CCCCC(=C5C=C2C(=CC=C2C=CC254)C1)C(C(C)C)=CC=C3,496.31300128,10.227499999999992,0.3644368578609718,6.87529896931499,0,0,11.326556205749512,-14,38,gcpn_old_pt_filtered
CCC1=C2C=CC=CC1=CC1=C2C=CC=C1,206.109550448,4.181600000000003,0.6466232938794761,3.3402849426033807,0,0,1.7134000062942505,-3,16,gcpn_old_pt_filtered
CCC1=C2C=CC=CC2=C(C)C=C1,170.109550448,3.705300000000003,0.6116760674124897,1.6072680244371007,0,0,0.3766288757324219,0,13,gcpn_old_pt_filtered
CCC1=C2C=CC=CC2=C2CC(C)CCC2=C1,224.15650064,4.527000000000005,0.6674494264396863,2.560500265004812,0,0,2.257743120193481,0,17,gcpn_new_pt_filtered
CCC1=C2C=CC=CC2=CC(C)=CC=C1,196.125200512,4.261500000000003,0.6472630837810125,3.1765610257806616,0,0,1.462697982788086,-2,15,gcpn_old_pt_filtered
CCC1=C2C=CC=CC2=CC(C2=CC=CC=C2)=C1,232.125200512,5.069200000000004,0.5783945434557095,1.551551275048519,0,0,2.4656338691711426,0,18,gcpn_new_pt_filtered
CCC1=C2C=CC=CC2=CC=C1C(CC)C(C)C(C)C,268.219100896,6.003700000000006,0.6063795382292931,3.1032694208074734,0,0,3.668759822845459,0,20,gcpn_old_pt_filtered
CCC1=C2C=CC=CC2=CC=C1OC,186.104465068,3.410800000000002,0.6979772136695119,1.6000928933844456,1,0,-0.2920100092887878,0,14,gcpn_new_pt_filtered
CCC1=C2C=CC=CC2=NC(C(C2=C(C)C=CC=C2)C2CC(C)CC=C2C)=C1,369.245649992,7.208600000000006,0.4420022886412643,3.700249263424457,1,0,6.376082897186279,0,28,gcpn_old_pt_filtered
CCC1=C2C=CC=CC=C(C3=CC(C)=CC=C3)C2=CC=C1,272.15650064,5.684100000000004,0.6699024264363088,2.594473128628892,0,0,3.9320456981658936,-2,21,gcpn_old_pt_filtered
CCC1=C2C=CC=CC=C(C=CC=C1C)C2OC1=CC=CC=C1C,316.182715388,6.046700000000005,0.6624996241526183,4.317420822915866,1,0,4.166175842285156,-6,24,gcpn_old_pt_filtered
CCC1=C2C=CC=CC=C2C=CC=C1,182.109550448,3.871400000000003,0.5771258777652017,3.522411167305646,0,0,1.2912050485610962,-1,14,gcpn_old_pt_filtered
CCC1=C2C=CC=CC=C3C(=CC=C1)CCCN32,237.151749608,4.252400000000003,0.6586118999067225,5.056968981869998,1,0,2.303067207336426,-4,18,gcpn_new_pt_filtered
CCC1=C2C=CC=CC=C3C(C4=CC(C)=CC=C4)=CC(=C1)C=CC1=CC(=CC=C1)C32,386.203450832,7.662900000000006,0.4920986574289501,5.661416097114131,0,0,7.804141521453857,-6,30,gcpn_old_pt_filtered
CCC1=C2C=CC=CC=CC3(CC)CC(=C2C3)C=C1,250.172150704,4.883200000000005,0.701227159922283,5.009367591898152,0,0,3.2656445503234863,-4,19,gcpn_new_pt_filtered
CCC1=C2C=CC=CC=CC=CC3C4C5=CC=CC=C5C(C2)CC34C1,326.203450832,6.612500000000006,0.5442784303284197,6.271110968685237,0,0,5.825750827789307,-8,25,gcpn_new_pt_filtered
CCC1=C2C=CCCCC(C)CC3=C(C=CC=C1)N(C1=CC=CC=C1)C(C)=C23,369.245649992,7.451020000000007,0.5177954537785743,5.028590957462364,1,0,6.42169713973999,-4,28,gcpn_new_pt_filtered
CCC1=C2CC(C)CC(C(C)C(C)CC)CC2=CC=C1,272.250401024,5.672200000000006,0.6192327734785684,3.65224125594061,0,0,3.8326382637023926,-1,20,gcpn_new_pt_filtered
CCC1=C2CC(CC)(C(C)(C)C(C)C)C1C1=C(C=CC=C1)C(C)C=CC=C2C,376.31300128,8.578700000000005,0.4933112541271311,5.516548008894928,0,0,7.217894554138184,-5,28,gcpn_new_pt_filtered
CCC1=C2CC3=CC=CC(=C3C2C)C2=C(C1)C1=CC1=CC=C2,284.15650064,5.662100000000004,0.5848080262635984,4.838159703871803,0,0,4.513515949249268,-5,22,gcpn_old_pt_filtered
CCC1=C2CC3CC=CCC(CC(C)C)C(=C1)C=C2C3,268.219100896,5.981700000000005,0.6399698701438737,5.150712737356495,0,0,3.777827024459839,-5,20,gcpn_old_pt_filtered
CCC1=C2CCC(C)C3=CC=C(C=C1)C=C32,210.140850576,4.485500000000004,0.6257549255938191,4.43603013975913,0,0,2.0107617378234863,-5,16,gcpn_old_pt_filtered
CCC1=C2CCC(C)N(C3=CC=CC=C3)C2=CC=C1,251.167399672,4.721800000000004,0.7460452006643602,2.534649077380939,1,0,2.4931113719940186,0,19,gcpn_new_pt_filtered
CCC1=C2CCC34CC(C)C(C)C35C=C2C(CC=CCCC5C1)C4C,336.281701152,7.087800000000007,0.4483918639130774,7.628854265975365,0,0,6.042130947113037,-8,25,gcpn_new_pt_filtered
CCC1=C2CCC3=CC=CC=C3C(=C1)C=C2C,222.140850576,4.323020000000004,0.6736601440114262,2.8227427932420355,0,0,2.190505027770996,-2,17,gcpn_new_pt_filtered
CCC1=C2CCC3=CC=CC=C3C2=C(C)C=C1,222.140850576,4.323020000000004,0.6736601440114262,2.124909595969285,0,0,2.169209718704224,0,17,gcpn_new_pt_filtered
